11,99,65,100,99,100,331,90,99,446,59
11,99,140,99,99,99,711,131,99,702,140
11,98,157,99,99,99,816,161,99,810,157
11,99,60,100,99,100,317,86,99,440,50
11,99,57,100,99,100,290,85,99,431,52
11,99,113,100,99,100,595,113,99,586,114
11,99,58,100,99,100,288,94,99,466,52
11,99,79,100,99,99,420,133,99,650,71
11,99,44,100,99,100,227,76,99,369,40
11,99,42,100,99,100,210,59,99,304,36
11,99,84,100,99,99,433,126,99,637,72
11,99,31,100,99,100,138,54,99,254,24
11,99,70,100,99,100,344,96,99,494,63
11,99,58,100,99,100,312,116,99,559,50
11,99,97,100,99,99,470,147,99,686,87
11,99,26,100,99,100,143,49,99,231,23
11,99,19,100,99,100,91,31,99,145,16
11,99,63,100,99,100,324,90,99,444,57
11,99,102,100,99,100,510,122,99,619,97
11,99,134,99,99,99,697,136,99,725,135
11,99,48,100,99,100,246,76,99,358,44
11,99,57,100,99,100,294,78,99,387,55
11,99,70,100,99,100,384,90,99,445,71
11,98,107,100,98,99,579,171,98,864,92
11,99,162,99,98,99,835,159,98,818,161
11,99,86,100,99,99,446,126,99,639,75
11,100,0,100,100,100,0,0,100,0,0
11,99,18,100,99,100,90,29,99,140,14
11,99,64,100,99,100,323,71,99,375,63
11,99,51,100,99,100,255,51,99,256,50
11,99,74,100,99,99,381,123,99,599,68
11,100,0,100,100,100,0,0,100,0,0
11,99,85,100,99,99,468,128,99,644,73
11,99,70,100,99,100,362,94,99,468,66
11,99,70,100,99,99,375,120,99,581,62
11,99,54,100,99,100,263,91,99,447,45
11,99,146,99,99,99,760,146,99,750,143
11,99,61,100,99,100,300,80,99,403,51
11,99,64,100,99,100,334,104,99,507,59
11,99,101,100,99,99,542,133,99,654,96
11,99,86,100,99,99,451,133,99,663,74
11,99,92,100,99,99,433,125,99,607,82
11,99,41,100,99,100,213,73,99,335,36
11,99,115,100,99,100,588,106,99,610,115
11,99,133,99,99,99,686,138,99,717,133
11,99,107,100,99,100,550,106,99,564,111
11,99,46,100,99,100,246,67,99,332,40
12,198,162,200,198,198,854,266,198,1326,146
12,198,136,200,198,200,652,180,198,916,118
12,196,286,198,196,198,1458,384,196,1988,260
12,198,74,200,198,200,432,120,198,600,74
12,198,106,200,198,200,530,194,198,958,86
12,198,114,200,198,200,578,146,198,734,106
12,200,0,200,200,200,0,0,200,0,0
12,200,0,200,200,200,0,0,200,0,0
12,196,282,198,196,198,1476,394,196,1970,266
12,198,224,200,198,198,1136,346,198,1702,190
12,198,146,200,198,198,596,238,198,812,134
12,198,234,200,198,198,1206,328,198,1642,212
12,198,86,200,198,200,490,148,198,728,80
12,196,256,198,196,198,1344,388,196,1944,222
12,198,78,200,198,200,384,100,198,510,72
12,198,154,200,198,200,836,228,198,1134,138
12,198,116,200,198,200,614,192,198,938,100
12,198,212,200,198,200,1092,200,198,1086,212
12,198,224,200,198,198,1156,292,198,1436,212
12,198,108,200,198,200,550,150,198,772,88
12,196,196,200,198,198,1032,318,198,1616,164
12,198,162,200,198,200,824,188,198,912,158
12,198,186,200,198,198,986,284,198,1408,160
12,198,186,200,198,198,976,296,198,1456,164
12,198,208,200,198,198,1062,244,198,1248,176
12,198,226,200,198,198,1128,254,198,1300,202
12,198,172,200,198,200,856,196,198,1018,152
12,198,174,200,198,200,892,204,198,1038,150
12,198,266,198,198,198,1260,322,198,1610,222
12,198,124,200,198,200,632,134,198,668,122
12,200,0,200,200,200,0,0,200,0,0
12,198,226,200,198,198,1142,296,198,1496,190
12,196,348,198,196,198,1760,408,196,2060,314
12,198,172,200,198,200,874,214,198,1056,148
12,198,100,200,198,200,518,108,198,580,94
12,198,112,200,198,200,542,128,198,650,96
12,198,212,200,198,198,1072,292,198,1448,194
12,198,154,200,198,200,782,224,198,1118,132
12,198,80,200,198,200,428,138,198,670,70
12,198,118,200,198,200,616,164,198,826,112
12,198,160,200,198,200,858,226,198,1148,148
12,198,94,200,198,198,472,86,198,424,46
12,198,124,200,198,200,632,144,198,742,122
12,198,184,200,198,198,942,280,198,1422,160
12,198,118,200,198,200,590,180,198,904,94
12,198,146,200,198,200,742,206,198,1028,130
12,198,94,200,198,200,490,148,198,814,84
12,196,240,198,198,198,1258,348,198,1774,214
12,198,172,200,198,200,892,252,198,1258,162
12,198,172,200,198,198,884,252,198,1260,150
12,198,170,200,198,198,902,260,198,1304,146
12,198,98,200,198,200,542,134,198,670,96
12,198,56,200,198,200,258,80,198,392,50
12,198,244,198,198,200,1260,256,198,1318,248
12,198,202,200,198,198,1062,284,198,1400,188
12,198,144,200,198,198,702,260,198,1284,102
12,198,82,200,198,200,424,108,198,548,78
12,198,102,200,198,200,534,120,198,604,106
12,196,220,200,198,198,1108,316,198,1600,194
12,198,146,200,198,198,692,234,198,1134,128
12,198,142,200,198,200,728,242,198,1168,124
12,198,96,200,198,200,540,154,198,792,88
12,198,266,198,198,198,1344,258,198,1434,262
12,198,130,200,198,200,668,140,198,720,130
12,198,46,200,198,200,252,70,198,320,44
12,196,208,200,198,198,1112,336,198,1708,184
12,198,206,200,198,198,1014,314,198,1528,178
12,198,52,200,198,200,282,78,198,410,48
12,196,316,198,196,198,1626,380,196,1962,296
12,196,316,198,196,198,1600,344,196,1734,310
12,198,100,200,198,200,526,202,198,954,82
12,198,186,200,198,198,942,270,198,1342,170
12,198,96,200,198,200,508,122,198,578,96
12,198,160,200,198,198,876,236,198,1210,146
12,198,178,200,198,200,918,190,198,960,180
12,198,156,200,198,198,770,252,198,1232,132
12,198,122,200,198,200,644,198,198,980,98
12,198,208,200,198,198,1100,300,198,1478,196
12,198,152,200,198,200,750,210,198,1034,144
12,198,132,200,198,200,650,192,198,948,110
12,198,96,200,198,200,526,166,198,802,84
12,198,128,200,198,200,694,202,198,1000,114
12,198,92,200,198,200,478,112,198,582,90
12,198,94,200,198,200,472,126,198,612,92
12,198,72,200,198,200,400,78,198,400,74
12,198,194,200,198,200,1020,202,198,1040,196
12,198,154,200,198,198,802,240,198,1216,126
12,198,164,200,198,198,854,234,198,1170,152
12,198,242,198,198,198,1236,242,198,1316,242
12,198,126,200,198,198,682,266,198,1254,108
12,198,108,200,198,200,536,158,198,808,90
12,198,142,200,198,200,766,218,198,1074,126
12,198,180,200,198,200,926,246,198,1212,174
12,198,110,200,198,200,556,224,198,1050,92
12,198,114,200,198,200,602,166,198,822,106
12,198,94,200,198,200,500,116,198,528,96
12,198,116,200,198,200,584,168,198,830,104
12,198,152,200,198,200,782,158,198,812,152
12,198,94,200,198,200,452,148,198,728,82
12,198,130,200,198,200,650,214,198,1062,106
12,198,152,200,198,200,736,218,198,1088,124
12,198,136,200,198,200,720,192,198,960,122
12,198,144,200,198,200,744,210,198,1082,126
12,198,154,200,198,198,766,240,198,1194,128
12,198,70,200,198,200,360,92,198,468,64
12,198,108,200,198,200,584,166,198,808,104
12,200,0,200,200,200,0,0,200,0,0
12,198,120,200,198,200,652,186,198,894,114
12,198,98,200,198,200,560,168,198,838,86
12,198,154,200,198,200,814,214,198,1080,154
12,198,180,200,198,198,922,254,198,1246,162
12,198,118,200,198,200,606,156,198,774,116
12,196,348,198,196,198,1792,362,196,1856,356
12,198,160,200,198,200,808,192,198,972,154
12,198,42,200,198,200,192,72,198,334,38
12,198,136,200,198,200,658,214,198,1032,114
12,198,138,200,198,200,744,212,198,1036,128
12,198,112,200,198,200,536,186,198,888,92
12,198,118,200,198,200,568,176,198,876,104
12,198,132,200,198,200,720,200,198,1018,114
12,198,56,200,198,200,296,120,198,544,52
12,198,214,200,198,200,1112,220,198,1162,218
12,198,108,200,198,200,592,170,198,844,92
12,198,150,200,198,200,768,188,198,948,142
12,198,180,200,198,200,930,194,198,994,190
12,198,42,200,198,200,222,64,198,336,34
12,198,130,200,198,198,700,238,198,1134,118
12,196,284,198,196,198,1476,356,196,1784,266
12,196,246,198,196,198,1254,376,196,1884,208
12,198,112,200,198,200,564,158,198,776,98
12,200,0,200,200,200,0,0,200,0,0
12,200,0,200,200,200,0,0,200,0,0
12,198,150,200,198,198,806,258,198,1224,128
12,198,136,200,198,200,704,168,198,860,130
12,198,138,200,198,200,728,202,198,998,118
12,198,32,200,198,200,200,62,198,292,28
12,198,144,200,198,200,770,190,198,960,142
12,198,76,200,198,200,358,120,198,572,62
12,198,146,200,198,200,774,210,198,1024,134
12,198,264,198,198,198,1368,238,198,1244,264
12,198,48,200,198,200,266,64,198,304,50
12,198,164,200,198,200,856,226,198,1150,150
12,198,84,200,198,200,428,134,198,642,76
12,198,78,200,198,200,470,122,198,610,72
